coin,URL,count
ethereum,http://fprdverbnvzpte3ryhbnwza3lalaq5wphelcbalmw47aurwvg2irzcid.onion/,3
litecoin,http://fprdverbnvzpte3ryhbnwza3lalaq5wphelcbalmw47aurwvg2irzcid.onion/,4
bitcoin,http://buyreal2xipzjhjfhyztle35dknfexgqrpq4dmzvkc575kzi3vr6bmid.onion/,14
monero,http://buyreal2xipzjhjfhyztle35dknfexgqrpq4dmzvkc575kzi3vr6bmid.onion/,1
bitcoin,http://75o4wkmac4wamrlxnqbztuuzxifrvlmku4lhmk2exsaguha7tghbw3ad.onion,4
bitcoin,http://cash26mgrqwoabxe3cr2ctmqg2kiqcp4inxq2kpgyl7klndfewe5mvqd.onion,3
ethereum,http://w543gjeq3xm4i3v6d4g77qd223ak2gnpkd7pydjcbckpry3ygjikcmid.onion,2
bitcoin,http://i6jpz2b54me4qsclqakanlbdcupc5ry5z5vnd7lbwxst6xv7kngo5fyd.onion/,4
ethereum,http://hyzmpq2fpihteloayhayskcluzq4y3jvrvlkjwau23iyw22ogwvbbbad.onion,2
bitcoin,http://l7vh56hxm3t4tzy75nxzducszppgi45fyx2wy6chujxb2rhy7o5r62ad.onion,1
ethereum,http://l7vh56hxm3t4tzy75nxzducszppgi45fyx2wy6chujxb2rhy7o5r62ad.onion,1
litecoin,http://l7vh56hxm3t4tzy75nxzducszppgi45fyx2wy6chujxb2rhy7o5r62ad.onion,1
bitcoin,http://vfsks7reeizxeeh7iv4m5pm5tsxr4mmpskbt6rb2sil32xklp5rn3qqd.onion,142
bitcoin,http://ddenupaqxuvvilo4yetjv3qbq7p45vqbrr7vd2fmorjglh5bk7uh73id.onion,2
bitcoin,http://gabnubw6cytbgfn2665r76sd3n5adzegb2rkloz4tg7sndc5tpwqk3ad.onion,10
bitcoin,http://hbwikiwsue3y74k6jyijzfdvc5h3lcgre3zwbjvghm4qngoj5wtuoeid.onion/,29
bitcoin,http://jmjkshd3dowb46vo6n7ssxlyjwhea3np55swlxazjpwr3mpxdgjfwgqd.onion/,1
bitcoin,http://4dtwo7g4yjqtiu7sta7icchm3f2aomvfv62xrgn6jc42lm43ut4aydqd.onion,2
bitcoin,http://cash26mgrqwoabxe3cr2ctmqg2kiqcp4inxq2kpgyl7klndfewe5mvqd.onion/,3
bitcoin,http://fast5noy7moq7v27b33pmf5uvzmrffmbssyjnlsovn7gpdn5ecmibgqd.onion,11
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/hacking.html,3
bitcoin,http://2ezyu2ao5db5bf3pm36kimn5b347nsz5fonfeusaromcnek425dulwid.onion/,1
bitcoin,http://duckdfcygebarbf4xngzc7ogiwl4uswjjekfolu6cmubo5774oy6d6qd.onion/,5
bitcoin,http://thkdqidwkss3wntyjsd4uyy3i25tiu6hkogd62hd5cxr4ep6kpftwuyd.onion/,1
ethereum,http://thkdqidwkss3wntyjsd4uyy3i25tiu6hkogd62hd5cxr4ep6kpftwuyd.onion/,1
litecoin,http://thkdqidwkss3wntyjsd4uyy3i25tiu6hkogd62hd5cxr4ep6kpftwuyd.onion/,1
bitcoin,http://apreaodu6y46fu5xg5tkm3o3ejja4nq2ijg4reswgmxks6w45rr3axyd.onion/,10
bitcoin,http://2a2a2abbjsjcjwfuozip6idfxsxyowoi3ajqyehqzfqyxezhacur7oyd.onion,10
bitcoin,http://6bdg5y5ab55p6jdojtl2llv4rm5gvykbz5isdlwkcq7kxy6l22jb2aad.onion/,1
bitcoin,http://airvpn3epnw2fnsbx5x2ppzjs6vxtdarldas7wjyqvhscj7x43fxylqd.onion/,2
monero,http://airvpn3epnw2fnsbx5x2ppzjs6vxtdarldas7wjyqvhscj7x43fxylqd.onion/,1
ethereum,http://airvpn3epnw2fnsbx5x2ppzjs6vxtdarldas7wjyqvhscj7x43fxylqd.onion/,1
litecoin,http://airvpn3epnw2fnsbx5x2ppzjs6vxtdarldas7wjyqvhscj7x43fxylqd.onion/,1
bitcoin,http://proh3kzisrnmnxznebk6ugix4sktlu3wdemn4vcbejeeh3awj5c4nryd.onion,6
ethereum,http://proh3kzisrnmnxznebk6ugix4sktlu3wdemn4vcbejeeh3awj5c4nryd.onion,1
litecoin,http://proh3kzisrnmnxznebk6ugix4sktlu3wdemn4vcbejeeh3awj5c4nryd.onion,1
monero,http://ransomwr3tsydeii4q43vazm7wofla5ujdajquitomtd47cxjtfgwyyd.onion,1
litecoin,http://ransomwr3tsydeii4q43vazm7wofla5ujdajquitomtd47cxjtfgwyyd.onion,1
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/forums.html,1
bitcoin,http://torv5dp5n46htkqu42r3ywtt75ll2zu24a3yhcsgm6aslp43woclc2id.onion/,1
bitcoin,http://fdaybjyppo2ipq4tnklyb2oncgwtzi5epehx3exrwwg5kt5esujn4pqd.onion,10
ethereum,http://fdaybjyppo2ipq4tnklyb2oncgwtzi5epehx3exrwwg5kt5esujn4pqd.onion,12
tether,http://fdaybjyppo2ipq4tnklyb2oncgwtzi5epehx3exrwwg5kt5esujn4pqd.onion,2
litecoin,http://fdaybjyppo2ipq4tnklyb2oncgwtzi5epehx3exrwwg5kt5esujn4pqd.onion,3
bitcoin,http://4ckmtwkaaiksisknefvnxm5twbhk4tym6ahcejgwxpebrolqrzfe3dad.onion,2
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/blogs.html,1
bitcoin,http://wi6mybk4hwkabymojzponx352iy72wi3ao4mxzj66glktsccrphnpiid.onion/,586
bitcoin,http://easy3i6x4qqfomutiehzbxzwhp74s3ziykhwuk2bgf5k22qpa7rtm2ad.onion/CounterfitCenter.html,2
bitcoin,http://walletdhjtlu7wkzwhlkgdtl45glxx3olfwywpt7cv33q67aotajdmad.onion,8
bitcoin,http://vfsks7reeizxeeh7iv4m5pm5tsxr4mmpskbt6rb2sil32xklp5rn3qqd.onion/,142
bitcoin,http://j7wrijvxaz2qckdjolel5mgntu5gboqskm7je6zvtbqwbogcectf6lqd.onion,7
bitcoin,http://allbits7fuboct7q6dzht5yfwwdwigmesy45fctinesvxwgithpn2fyd.onion,38
ethereum,http://allbits7fuboct7q6dzht5yfwwdwigmesy45fctinesvxwgithpn2fyd.onion,4
tether,http://allbits7fuboct7q6dzht5yfwwdwigmesy45fctinesvxwgithpn2fyd.onion,2
litecoin,http://allbits7fuboct7q6dzht5yfwwdwigmesy45fctinesvxwgithpn2fyd.onion,1
bitcoin,http://crypmix4m5iunofa25mpmiihdb56oaqg57tvrebqatc6otn3w65qhlid.onion/,28
bitcoin,http://wiki2zkamfya6mnyvk4aom4yjyi2kwsz7et3e4wnikcrypqv63rsskid.onion/,26
monero,http://wiki2zkamfya6mnyvk4aom4yjyi2kwsz7et3e4wnikcrypqv63rsskid.onion/,1
bitcoin,http://57j4bp6nabycnbansvkg5az6oztajpntpht7jhhnvtp4tmgtgjim5lqd.onion,1
bitcoin,http://trusrw4zkac4y4xkxvt4rsymmakodpqsanom37wa2d3onjkgahq72byd.onion/index.php#adult,13
monero,http://trusrw4zkac4y4xkxvt4rsymmakodpqsanom37wa2d3onjkgahq72byd.onion/index.php#adult,2
bitcoin,http://j77vay55or2d4xztgqwagodilnzrrjhbbhbkwaho2f3sthfangkyfhqd.onion/DarkWeb.Solutions/,11
bitcoin,http://dnhuboxyxgbhmnozl5j4wntoon56x423iteusfmbqwsdwl26gnqqy6id.onion/,2
monero,http://dnhuboxyxgbhmnozl5j4wntoon56x423iteusfmbqwsdwl26gnqqy6id.onion/,1
litecoin,http://dnhuboxyxgbhmnozl5j4wntoon56x423iteusfmbqwsdwl26gnqqy6id.onion/,1
bitcoin,http://fast5noy7moq7v27b33pmf5uvzmrffmbssyjnlsovn7gpdn5ecmibgqd.onion/,11
bitcoin,http://toponiibv4eo4pctlszgavni5ajzg7uvkd7e2xslkjmtcfqesjlsqpid.onion,6
bitcoin,http://ybybq6i4zbstywk6xfxijnw4puoapjlqt7inisk3sgmaikkk6hnqo3id.onion/,20
monero,http://ybybq6i4zbstywk6xfxijnw4puoapjlqt7inisk3sgmaikkk6hnqo3id.onion/,1
bitcoin,http://3xbspe3skkv5oj4nqfjti6og7ak5z34izqsdsi6hgc3hro7t345l3vyd.onion,2
bitcoin,http://6ji7dfurszw7ymbkjrksyskgy5e4niuv4qvntoy5v766qplaqqppkqad.onion,2
bitcoin,http://joymt62k3bthft55bauf3evjrrlrcluiyo2fmyt4mmzuqp4emeh4vvqd.onion,1
ethereum,http://joymt62k3bthft55bauf3evjrrlrcluiyo2fmyt4mmzuqp4emeh4vvqd.onion,1
monero,http://ransomwr3tsydeii4q43vazm7wofla5ujdajquitomtd47cxjtfgwyyd.onion/,1
litecoin,http://ransomwr3tsydeii4q43vazm7wofla5ujdajquitomtd47cxjtfgwyyd.onion/,1
bitcoin,http://mpclub4l7ulijr77uxitv33tadivotdndljvth55g7fw7lxyfyswa4id.onion/,4
bitcoin,http://wasabiukrxmkdgve5kynjztuovbg43uxcbcxn6y2okcrsg7gb6jdmbad.onion/,8
bitcoin,http://aubvriwvkq3zbatoqppuzgvpkcyworntmvw3fze6z4giabd5xxjskgid.onion,1
bitcoin,http://imjxsmcdedgtljeqip5vmqjepruvlip2xstuos5phwsrp3ka3znzn2ad.onion,8
bitcoin,http://anonhk3kz4eqqis7dncqolp6u366n44dz4l34byprdk7qv65hm2hgbyd.onion/,1
bitcoin,http://fqr7fd4dmwxwpxn2355tnnj37x2hroxc2mr7uty4pwdflpt2bnbdiyqd.onion/,19
bitcoin,http://24dwni3zqe5x4alosa3vzippfog5nupoozurlagh4xqywnbd5fr3ebyd.onion,10
bitcoin,http://qsw7iurcrdwyml5kg4oxbmtqrcnpxiag3iumdarefzeunnyc2dnyljad.onion/,7
monero,http://qsw7iurcrdwyml5kg4oxbmtqrcnpxiag3iumdarefzeunnyc2dnyljad.onion/,1
bitcoin,http://fivyda6lseez4teofnuppefuo434i4boe5pwoo7qhhtubpezrso2xsid.onion,19
bitcoin,http://ez37hmhem2gh3ixctfeaqn7kylal2vyjqsedkzhu4ebkcgikrigr5gid.onion/,1
bitcoin,http://ylqbocdsxkvoegsdq4bdsu4blhwrkfygkbx2alcrew22o3fgkab7kkad.onion,2
bitcoin,http://generator.anonissfireenterfdks2u53jqevumbu6hjm35ioorsa7eq5bsjlucad.onion/,7
monero,http://generator.anonissfireenterfdks2u53jqevumbu6hjm35ioorsa7eq5bsjlucad.onion/,4
bitcoin,http://trulv5o5ovg3hajltyr2wypzqrrtnkhcg4trstghtebvnrmxwmytdrad.onion,4
bitcoin,http://drugsednqhasbyoyg2oekzbnllbujro54zrogqbf3p6e7qflxti5eeqd.onion/,7
monero,http://drugsednqhasbyoyg2oekzbnllbujro54zrogqbf3p6e7qflxti5eeqd.onion/,2
ethereum,http://drugsednqhasbyoyg2oekzbnllbujro54zrogqbf3p6e7qflxti5eeqd.onion/,3
ethereum,http://w64lipuwtztxwjo6pbzhbsw2sm2jolybm6mwtneinssn5ofc2tbv5gad.onion,4
bitcoin,http://hiddenr4unabcptgqmdmi7t2n3xcpanjfv6abcksxgcdahigytb5jyyd.onion/,14
monero,http://hiddenr4unabcptgqmdmi7t2n3xcpanjfv6abcksxgcdahigytb5jyyd.onion/,1
bitcoin,http://tdef74zmruajphutbzuqlxzpi5btckiypgpfmug6bl235e4mn6xarvad.onion/tdwj/category/dark-web-news/,12
monero,http://tdef74zmruajphutbzuqlxzpi5btckiypgpfmug6bl235e4mn6xarvad.onion/tdwj/category/dark-web-news/,1
ethereum,http://tdef74zmruajphutbzuqlxzpi5btckiypgpfmug6bl235e4mn6xarvad.onion/tdwj/category/dark-web-news/,2
bitcoin,http://fcard5m4hhzj2va46h4tjudjqlmz3ejunpiv6p5pzoh5i2xvvr5vnbqd.onion/,2
bitcoin,http://doki.anonblogd4pcarck2ff6qlseyawjljaatp6wjq6rqpet2wfuoom42kyd.onion/,3
bitcoin,http://bjcrlrxnjytkzfnthvxpdcsdz2qz6rg6xs4hj6ancu67q7m6paujlfid.onion/,1
bitcoin,http://wn2qsnvvdvnzsx7x575vwonz7muo4csk25jzqwy5zgw4mvuxpqaz77id.onion,2
ethereum,http://wn2qsnvvdvnzsx7x575vwonz7muo4csk25jzqwy5zgw4mvuxpqaz77id.onion,1
bitcoin,http://nbpt7hgip2xz373iv7ppj7skmba5d2sxop72jnpudlvd7jtgkgted5yd.onion/,140
bitcoin,http://bizz4kwy566gxae32fkjybarded4caeqatyj4jvoxpkrx3wrzrq77yad.onion/Ranion.html,3
monero,http://bizz4kwy566gxae32fkjybarded4caeqatyj4jvoxpkrx3wrzrq77yad.onion/Ranion.html,2
bitcoin,http://ggy5dsyxbiv4aab25zgbqtl4cxwusgpgsrinbabshu4wlbog5jbl3fyd.onion,1
bitcoin,http://geue766hxjl5lcwpksxywpxolidieauask4klnw5xxvwojiw6n7zkxqd.onion/,7
bitcoin,http://wizbyu3pkptftdfzrid7oxojfw7efz6kss7cu433yr7qcefmolk2xuid.onion,13
bitcoin,http://p2732uflbvufyntqa2y6hvigpv5lnfdipyjhxgfo2fcubzt7abrzbmyd.onion,2
bitcoin,http://hbvcupxrcduemwl7tkn2utpqlb3lrqb77skf3fvs5lqryxxnvtxkypqd.onion,4
bitcoin,http://254f4mpwysrovatumz6skvl44mi5nsrvjzvguokisxzdeznlc2tkmbad.onion,2
monero,http://254f4mpwysrovatumz6skvl44mi5nsrvjzvguokisxzdeznlc2tkmbad.onion,1
ethereum,http://254f4mpwysrovatumz6skvl44mi5nsrvjzvguokisxzdeznlc2tkmbad.onion,2
litecoin,http://254f4mpwysrovatumz6skvl44mi5nsrvjzvguokisxzdeznlc2tkmbad.onion,1
bitcoin,http://7afbko7mx7o654pbwbwydsiaukzp6wodzb54nf6tkz2h3nmnfa3bszid.onion,4
bitcoin,http://nhkotz23d7zbxbdjupg4rptjzcaruqwx2qy7qwtby3hon5rr4yaddfqd.onion/,1
bitcoin,http://dark4s5k7jw5zjgkm5wzo3zbvwpwvzi7gqo5kpvzfggtcnzexdu7gsyd.onion,1
bitcoin,http://dwforumuugiyderhybcpfxmlmoawgq6z3w6hk45nrnem3p7kwszhybad.onion/,17
ethereum,http://dwforumuugiyderhybcpfxmlmoawgq6z3w6hk45nrnem3p7kwszhybad.onion/,1
bitcoin,http://thedude75pphneo4auknyvspskdmcj4xicbsnkvqgwhb4sfnmubkl5qd.onion,1
bitcoin,http://lambdaplusjs35padjaiz4jw2fugdoeutse262phqr72uf634s2wdbqd.onion/All2/catalog,22
monero,http://lambdaplusjs35padjaiz4jw2fugdoeutse262phqr72uf634s2wdbqd.onion/All2/catalog,13
ethereum,http://lambdaplusjs35padjaiz4jw2fugdoeutse262phqr72uf634s2wdbqd.onion/All2/catalog,11
zcash,http://lambdaplusjs35padjaiz4jw2fugdoeutse262phqr72uf634s2wdbqd.onion/All2/catalog,1
litecoin,http://lambdaplusjs35padjaiz4jw2fugdoeutse262phqr72uf634s2wdbqd.onion/All2/catalog,1
bitcoin,http://e7hfgibcqc5zmjpy23jee7y3pydknqt7ak7y7lwkhkr72z6pg7hd2yad.onion,3
bitcoin,http://nf2nip7s2235bzv4zw2vpndctw2bkz6qgzut6n7wx62sud5m27o5fwad.onion/wiki/index.php,106
ethereum,http://nf2nip7s2235bzv4zw2vpndctw2bkz6qgzut6n7wx62sud5m27o5fwad.onion/wiki/index.php,5
litecoin,http://nf2nip7s2235bzv4zw2vpndctw2bkz6qgzut6n7wx62sud5m27o5fwad.onion/wiki/index.php,4
bitcoin,http://shop6bpuax4uk53slpyt56bhl43f2cefpcejwyrbtvcfugujldt3eyqd.onion,5
bitcoin,http://ddenupaqxuvvilo4yetjv3qbq7p45vqbrr7vd2fmorjglh5bk7uh73id.onion/,2
bitcoin,http://efpalsc63ytf5cmyopsbwri46wuyawk3ezt6pmefzfldtf34tgunokad.onion/,10
bitcoin,http://pbr2spglh3ofpd66zbbxgkqxxkd57k374smbwqsjxnl67yevikzwrlad.onion,1
bitcoin,http://appworld55fqxlhcb5vpdzdaf5yrqb2bu2xtocxh2hiznwosul2gbxqd.onion/,2
bitcoin,http://iqosv7ozbt23jfbv22annsw6bqsvcjncmpmqtbfjy6d5s4e66qku3sad.onion,19
monero,http://iqosv7ozbt23jfbv22annsw6bqsvcjncmpmqtbfjy6d5s4e66qku3sad.onion,1
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/search.html,1
ethereum,http://zkpckszxe37pnv3eyxxzmqgm3ftllmizzr3fdx7b6rxsbvt3rn2rzwid.onion/,2
bitcoin,http://ue5sfh6yl74zon64c2swxomyojsyipiunod5w3eyhwt3ft6ladtgflad.onion/,20
bitcoin,http://hbvcupxrcduemwl7tkn2utpqlb3lrqb77skf3fvs5lqryxxnvtxkypqd.onion/,4
bitcoin,http://eu2cqr75trm5gv6ysspfafmuvrqsotimr7wdpcrr7hbeaaslglwguxyd.onion,1
bitcoin,http://btcstrszsbmwmc64fqw3d7ftomkicyrzb2fkslj3m6hurpuqdfxpqtqd.onion/,11
monero,http://btcstrszsbmwmc64fqw3d7ftomkicyrzb2fkslj3m6hurpuqdfxpqtqd.onion/,2
ethereum,http://btcstrszsbmwmc64fqw3d7ftomkicyrzb2fkslj3m6hurpuqdfxpqtqd.onion/,2
tether,http://btcstrszsbmwmc64fqw3d7ftomkicyrzb2fkslj3m6hurpuqdfxpqtqd.onion/,2
bitcoin,http://kbyz5nubktfmsm2e4wanunbytuufbo3tzadgqijzn5llmnbzhfjqn5ad.onion,8
bitcoin,http://legitv6lixtir6j67povearmupo7luhcf5tbk674ekdha2ebbecatcqd.onion,5
bitcoin,http://helix5lcrpo7ddkq22ow2segws3tchqq6byqbhztvny77ua7rli6n7id.onion/,41
monero,http://helix5lcrpo7ddkq22ow2segws3tchqq6byqbhztvny77ua7rli6n7id.onion/,2
ethereum,http://sloxx2hmdsdme4lynn77old67f52nadaed4rpqbyjnyt54divsqny7id.onion,3
bitcoin,http://pirate6bonck35tq7yvbzy3q6z2ubwb2bcveb2ofaoffrcvuscenqcad.onion,1
bitcoin,http://qox6tlctbcq3sr3czhoxkrewnlg32rtbytbkwdashqpctxnfsqtcpcqd.onion,4
bitcoin,http://sc6q3w62pipyamkxmm2vcshopzyopohxh37gvc7gralscscmw6n6p5qd.onion/,7
ethereum,http://sc6q3w62pipyamkxmm2vcshopzyopohxh37gvc7gralscscmw6n6p5qd.onion/,1
bitcoin,http://ci5lnmoxorgh3qu3ap4actygbifnc7xwbzzb6afe72c3h77dvwgdskid.onion,1
bitcoin,http://tdef74zmruajphutbzuqlxzpi5btckiypgpfmug6bl235e4mn6xarvad.onion,8
ethereum,http://tdef74zmruajphutbzuqlxzpi5btckiypgpfmug6bl235e4mn6xarvad.onion,1
bitcoin,http://d32xtdmgveuqfb47r6yd7imhmaswm35zhlhbajj6wrdznjo56nvzaoad.onion/,5
bitcoin,http://drugsednqhasbyoyg2oekzbnllbujro54zrogqbf3p6e7qflxti5eeqd.onion,7
monero,http://drugsednqhasbyoyg2oekzbnllbujro54zrogqbf3p6e7qflxti5eeqd.onion,2
ethereum,http://drugsednqhasbyoyg2oekzbnllbujro54zrogqbf3p6e7qflxti5eeqd.onion,3
bitcoin,http://linkxff7eza6iremo7a3w5foqmdu57b4fdp4mcyeeym3wr76yodlsnid.onion/cat1/,2
ethereum,http://needlet6ejnpaa2wkc4r7jxfunpidau54rb5hilsmicdf625hr2xn7yd.onion/,2
bitcoin,http://jjaxsf5zoexvg7swo25bqvaqb4yda6m2zun5wndlscxjw4u2mlw3p3qd.onion/,2
bitcoin,http://bizz4kwy566gxae32fkjybarded4caeqatyj4jvoxpkrx3wrzrq77yad.onion/TrustBTC.html,7
bitcoin,http://snowbin45znsonv227ypgbuvpqyaoolxpdg3nhhfznahe3exif6z7tyd.onion,1
bitcoin,http://j4vzsxobisjoqsb6sbczwqfqvh4qvz6cimebdootvw4abbgybgh5isyd.onion/,3
ethereum,http://j4vzsxobisjoqsb6sbczwqfqvh4qvz6cimebdootvw4abbgybgh5isyd.onion/,2
tether,http://j4vzsxobisjoqsb6sbczwqfqvh4qvz6cimebdootvw4abbgybgh5isyd.onion/,1
bitcoin,http://findtorroveq5wdnipkaojfpqulxnkhblymc7aramjzajcvpptd4rjqd.onion/,1
bitcoin,http://moneydwu6lqjy5ax3fx66c3x5rw7jih3gcki5izhnoq5nmif5ttoizqd.onion/,17
bitcoin,http://p23gulsmmneshdxabrbt3j2enmf2h4suynuujimjqjlklo4pprx6flid.onion/,2
bitcoin,http://tmknbkslnscj76qryv2rdfo76txx5ykgcunrec7ukghrwox6q73lurad.onion/generator2023/index.html,51
ethereum,http://tmknbkslnscj76qryv2rdfo76txx5ykgcunrec7ukghrwox6q73lurad.onion/generator2023/index.html,1
bitcoin,http://ulwwbialztsdgbl23ijacs27v2gefnxew5nbrchsrlb6duq76ky2jsad.onion,9
bitcoin,http://buyreal2xipzjhjfhyztle35dknfexgqrpq4dmzvkc575kzi3vr6bmid.onion,14
monero,http://buyreal2xipzjhjfhyztle35dknfexgqrpq4dmzvkc575kzi3vr6bmid.onion,1
bitcoin,http://jagzdmywhlmt3posbsiizyye2xxjxcwbkmqy7hn2r52t7hqdorvghyad.onion/,2
bitcoin,http://vtgk7uzp7v2ba2wiv2m5diuklzszgcparux5cjxvjlt5mqaoehwjqxad.onion/,1
bitcoin,http://2cardsowr7u7uvpyrnc5lxuclhb4noj6q2cqf2so7ezg2zufntkjefad.onion/,3
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/other.html,1
ethereum,http://eu4ditp4j7mqj6hwfdulzl2xzh2ie4tewm3pf2iarr3hi3fyee4ug3id.onion/,2
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/bitcoin.html,30
bitcoin,http://pathfndw4o45qz6f62dyatb44ov3aivwo2ielpzzzlgwcpmvhufd7zyd.onion/,5
monero,http://frg5sfdtzldgzqncodxzpub3zw5s6rnoiclr4aqadzp7q5xvtisbvpqd.onion/,3
bitcoin,http://torscamismihh6gxwzf4wmbnosvzfzs546tlvgj5macmi2evtfxh5nid.onion,1
bitcoin,http://muwgjdckwwmhyi7lj73dspumrxmzuzjvujmtmyrhhbjrgswcakobtfad.onion/,3
ethereum,http://muwgjdckwwmhyi7lj73dspumrxmzuzjvujmtmyrhhbjrgswcakobtfad.onion/,1
bitcoin,https://grr.la/mail/grrmailb3fxpjbwm.onion/inbox,1
ethereum,https://grr.la/mail/grrmailb3fxpjbwm.onion/inbox,1
bitcoin,http://catalogpwwlccc5nyp3m3xng6pdx3rdcknul57x6raxwf4enpw3nymqd.onion/add-link,2
bitcoin,http://millgp4qlunsodihsnbbofellqxvjg5kgikkwvpaolwxqqxcrjkfiwyd.onion/,4
bitcoin,http://db3d6ttb57jtqg62bcmk6o3hkz6cccsjmv5rgm2slxw4ab6aaas4kuyd.onion,3
bitcoin,http://5yzrdnb23x45tkaawfpdjeulrhkzltgmqgq6qdkf7ic7vojuy7gmkryd.onion/,3
